Invoice,StockCode,Quantity
561322,22355,10
561322,20723,10
561322,20724,10
561322,23204,10
561322,23205,10
561322,20725,10
561322,23208,10
561322,23209,10
561322,22470,6
561322,16161G,50
561322,10080,12
561322,21262,6
561322,21264,12
561322,22091,36
561322,22230,48
561322,37340,48
561322,81952B,18
561322,81952V,20
561324,17091J,36
561324,21311,24
561324,21294,24
561324,21391,36
561324,21932,10
561324,21845,36
561324,21993,12
561324,22161,24
561324,22396,12
561324,22398,12
561324,22402,12
561324,22400,12
561324,22461,6
561324,35810A,12
561324,37327,48
561324,85130D,24
561324,85015,24
561324,84660C,20
561324,82616C,12
561324,37342,24
561324,37340,48
561325,22371,1
561325,22908,1
561325,22907,1
561325,22585,1
561325,21613,1
561325,22097,1
561325,23251,1
561325,22081,1
561325,21787,1
561325,22093,1
561325,22091,1
561325,22094,2
561325,21395,6
561325,20735,1
561325,20733,2
561325,22086,4
561325,22083,3
561325,22979,1
561325,47590B,2
561325,84692,1
561325,22128,12
561325,47566,3
561325,47566B,2
561325,21739,1
561325,22440,10
561325,21224,10
561325,21086,10
561325,21829,108
561325,21094,10
561325,23313,5
561325,23311,15
561325,20974,33
561325,84536A,32
561325,21830,72
561325,23078,48
561325,22098,2
561325,21394,6
561325,22610,72
561325,17003,144
561325,16011,129
561325,21080,10
561325,47590A,3
561329,82483,2
561329,84969,1
561329,23175,4
561329,71459,12
561329,84872A,1
561329,22149,3
561329,71053,1
561329,23093,4
561329,22766,2
561329,22423,2
561329,21462,1
561329,22699,2
561329,22697,2
561329,22698,6
561329,23301,2
561329,23300,3
561330,23283,1
561330,23284,2
561330,23308,24
561330,22969,12
561330,23244,6
561330,22892,12
561330,22652,10
561330,22605,4
561330,22556,12
561330,47566,8
561330,85014A,3
561330,20679,3
561330,15056N,3
561330,15056BL,3
561330,21136,8
561330,84755,16
561330,23067,2
561330,17012B,24
561330,17012F,24
561330,21642,24
561330,21991,12
561330,21992,12
561330,22210,12
561330,22208,12
561330,85015,24
561330,85032A,12
561330,85183B,12
561330,85183A,12
561331,22951,5
561331,21975,5
561331,21977,5
561331,21212,5
561331,21213,5
561331,22417,5
561331,84991,5
561331,84992,5
561331,21063,3
561331,21059,3
561331,22897,2
561331,22384,2
561331,22662,2
561331,22382,2
561331,23209,4
561331,23206,4
561331,85099C,4
561331,21033,4
561331,23201,2
561331,20713,2
561331,23202,4
561331,22411,4
561331,23203,4
561331,23200,4
561331,23199,4
561331,48138,1
561332,22310,6
561332,22314,6
561332,22312,12
561332,22313,6
561332,22311,6
561332,21212,24
561332,23297,16
561332,23293,8
561332,48184,2
561332,48194,6
561332,48187,8
561332,48188,2
561332,48185,6
561332,48129,2
561332,23284,10
561332,22690,2
561332,48116,2
561332,22692,6
561332,48111,2
561332,21524,4
561332,21523,2
561332,20685,4
561334,22548,2
561334,21791,2
561334,21888,2
561334,23229,2
561334,20979,16
561334,22753,4
561334,22755,4
561334,22754,4
561334,23201,1
561334,23202,1
561334,22619,4
561334,22752,5
561352,21175,12
561352,21908,12
561352,22624,4
561352,20914,18
561352,23077,40
561352,23203,10
561352,85099B,10
561352,22910,40
561352,22086,12
561352,85152,12
561352,82580,12
561352,82578,12
561352,82581,12
561353,82494L,24
561353,21871,12
561353,22611,24
561353,21874,12
561353,21877,12
561355,23008,6
561355,23009,6
561355,21326,12
561355,21789,24
561355,21788,24
561355,23270,12
561355,23263,12
561355,22699,6
561355,21422,16
561355,22634,8
561355,22617,12
561355,22623,24
561355,22622,24
561355,22139,24
561355,23010,6
561356,20713,10
561356,23201,10
561356,85099B,10
561356,23344,20
561356,21706,4
561356,21708,4
561356,21707,4
561356,85014A,3
561356,15060B,4
561356,21155,6
561356,22558,12
561359,23206,20
561359,23208,10
561359,20724,20
561359,22661,20
561359,20719,20
561359,22355,20
561359,23204,20
561359,20723,20
561359,22356,20
561359,23205,20
561359,20717,10
561359,23307,24
561359,23546,25
561359,23550,25
561359,84755,32
561359,23231,25
561359,22149,6
561359,84536A,16
561359,84077,48
561359,22759,12
561359,23203,10
561359,20725,10
561359,20726,20
561359,20727,10
561359,20728,10
561359,22384,10
561359,22382,10
561359,22662,10
561359,22383,20
561359,23207,10
561359,23209,20
561359,23444,1
561360,23245,4
561360,23297,16
561360,22698,24
561360,23249,12
561360,23250,12
561360,23251,12
561360,21212,120
561360,22457,48
561360,22960,12
561363,21242,2
561363,21244,2
561363,21245,2
561363,21243,2
561363,47343A,4
561363,22757,2
561363,22756,2
561363,20675,8
561363,20676,8
561363,84828,3
561363,21731,6
561363,84997D,2
561363,84997B,2
561363,84997C,3
561363,84997A,3
561363,21936,2
561363,22380,2
561363,23192,2
561363,21033,2
561363,23202,2
561363,22382,2
561363,21932,3
561363,20711,2
561363,22380,1
561363,23203,1
561363,22381,3
561363,22432,2
561363,22433,2
561363,22431,2
561363,22384,3
561363,21928,3
561363,20677,8
561363,21239,5
561363,21240,5
561363,21238,5
561363,23207,2
561363,22751,1
561363,22749,1
561363,84859A,2
561363,84859C,2
561363,22971,2
561363,22988,6
561366,22035,12
561366,22815,12
561366,20750,2
561366,22652,10
561366,22771,12
561366,21669,12
561366,21115,2
561366,22413,6
561366,22469,12
561366,23052,2
561366,23049,2
561366,84997B,4
561366,84997D,4
561366,23256,4
561366,84997A,4
561366,22262,12
561366,22348,12
561366,21930,10
561366,23202,10
561366,23201,10
561366,22715,12
561368,POST,1
561378,22222,4
561378,22659,12
561378,79066K,12
561378,22898,10
561378,23293,24
561378,23294,8
561378,23295,24
561378,23296,12
561381,84800M,6
561381,21845,6
561381,22649,1
561381,21528,1
561381,22423,6
561381,22072,2
561382,85152,1
561382,21908,1
561382,21172,2
561382,21818,2
561382,22377,2
561382,21817,2
561382,21819,2
561382,21820,2
561382,21821,2
561382,20802,6
561382,22464,2
561382,22465,2
561382,85048,3
561382,23085,3
561382,22801,2
561382,22798,2
561382,82494L,1
561382,82482,1
561382,21754,1
561382,21755,1
561382,85111,6
561382,22800,2
561382,72741,9
561382,22730,1
561382,22726,1
561382,22729,1
561382,20886,1
561382,85038,4
561382,85053,1
561382,85231B,4
561382,85231G,4
561382,23020,1
561383,22041,6
561383,21137,4
561383,22630,12
561383,22631,12
561383,23080,2
561383,21915,12
561383,22620,12
561383,22492,36
561383,22536,24
561383,22530,24
561383,22621,12
561383,22750,8
561383,23127,8
561383,22974,12
561383,22138,3
561383,22972,12
561383,22197,24
561383,84879,16
561383,22625,2
561383,22624,4
561383,22627,4
561384,22779,8
561384,21382,12
561384,22457,6
561385,21914,12
561385,21790,12
561385,23209,10
561385,22460,12
561385,84945,24
561385,22383,10
561385,84946,12
561385,21391,12
561385,22161,24
561385,22333,8
561386,23293,12
561387,21990,12
561387,21991,12
561387,21992,12
561387,21993,12
561387,22115,24
561387,21429,8
561387,21731,12
561387,21934,30
561387,21935,10
561387,20727,10
561388,22030,72
561388,22615,96
561388,22398,48
561388,22402,48
561388,20979,48
561388,20983,48
561388,22489,96
561388,23239,48
561388,23188,36
561388,21381,12
561388,47566,50
561388,21216,24
561388,21218,48
561388,21439,60
561388,22616,96
561388,22637,48
561388,22661,100
561388,22662,100
561388,22899,50
561388,22585,48
561388,22582,48
561388,22583,48
561388,85184C,24
561388,23196,48
561388,23198,96
561388,23235,48
561388,23229,36
561388,23237,48
561388,23240,48
561388,23238,96
561388,23241,48
561388,23244,48
561388,23245,32
561388,22652,100
561388,22621,96
561388,22907,96
561388,22097,72
561389,22152,24
561389,47599B,12
561389,21821,6
561389,85131A,12
561389,47566,50
561389,47590A,12
561389,47590B,12
561390,20728,10
561390,20726,10
561390,22383,10
561390,23206,10
561390,23208,10
561390,22379,10
561390,22381,10
561390,22380,5
561390,23199,10
561390,23200,10
561390,23201,10
561390,23202,10
561390,23203,10
561391,20725,10
561391,20728,10
561391,20726,10
561391,22383,10
561391,21790,12
561391,21381,12
561391,22669,5
561391,22355,10
561391,20724,10
561391,23204,10
561391,48194,2
561391,85099B,10
561391,21931,10
561391,22356,10
561391,20719,10
561391,20723,10
561391,20713,10
561391,22379,10
561391,22381,5
561391,22754,12
561391,22759,12
561391,20685,2
561391,22617,6
561391,20718,10
561391,22138,6
561391,20712,10
561393,21469,6
561393,21733,6
561393,85123A,6
561393,84991,24
561393,48194,2
561393,22993,12
561393,22077,12
561393,21977,24
561393,21912,4
561393,21746,12
561394,22720,2
561394,22667,1
561394,23175,8
561394,22697,26
561394,22698,3
561394,22699,2
561394,23174,6
561395,23203,30
561395,23298,12
561395,47566,12
561395,21621,6
561395,84755,16
561395,22681,10
561395,23252,4
561395,23288,8
561395,23287,8
561395,22567,12
561395,21078,12
561395,22673,12
561395,21791,12
561395,22549,12
561396,23322,12
561396,23321,12
561396,23547,25
561396,23545,25
561396,23546,25
561396,85130C,24
561396,85130D,24
561396,22178,24
561396,85123A,32
561396,21928,10
561396,22411,10
561396,85099F,10
561396,22027,12
561396,22024,12
561396,22028,12
561396,22714,12
561396,22192,2
561396,22193,2
561396,22960,6
561396,22961,12
561396,48187,4
561396,48129,4
561396,20685,4
561396,22896,6
561396,22384,10
561396,84879,16
561396,23110,4
561396,23118,4
561396,16161P,25
561396,23306,12
561396,23293,8
561396,22776,2
561396,23121,24
561396,23119,12
561396,21411,6
561396,84755,16
561396,22925,4
561396,21124,24
561396,21122,24
561397,23122,576
561397,79321,480
561398,23550,25
561398,23548,25
561398,23296,12
561398,23293,12
561398,23294,12
561398,22170,12
561398,22960,12
561398,22966,24
561398,22993,72
561398,21787,24
561398,23297,16
561398,21977,24
561398,21976,24
561398,22956,6
561398,22564,12
561398,21981,24
561398,85099F,10
561398,23201,10
561398,20719,10
561398,23204,10
561398,20723,10
561398,20726,10
561398,23206,10
561398,22554,12
561398,22556,12
561398,22555,12
561398,22417,24
561398,23188,12
561398,23192,24
561399,22158,8
561399,23130,48
561399,23131,48
561399,23344,100
561399,23548,25
561399,23547,25
561399,23545,25
561399,23294,24
561399,23295,24
561399,23240,48
561399,23012,12
561399,23013,12
561399,22741,48
561399,22740,48
561399,22174,48
561430,20972,12
561430,22809,6
561430,22810,6
561430,22173,8
561430,23205,10
561430,23204,10
561430,22382,10
561430,20727,10
561430,23208,10
561430,23209,10
561430,20728,10
561430,22620,12
561430,85227,24
561430,22355,20
561430,22740,48
561430,10133,20
561430,22609,36
561430,22610,36
561430,20984,24
561430,22141,6
561430,22144,6
561430,22142,12
561430,22493,12
561453,21903,12
561453,22670,12
561453,22671,12
561453,22412,12
561453,82582,24
561453,21169,12
561453,82600,96
561453,21165,12
561455,22560,24
561455,22699,12
561455,22698,12
561455,22697,12
561455,22178,24
561455,22418,48
561455,22492,72
561455,84879,8
561462,23298,30
561462,22960,30
561462,22624,10
561463,21217,1
561463,85123A,3
561463,21733,3
561463,22427,2
561463,22624,1
561463,72760B,1
561463,22848,1
561463,20685,1
561463,48188,1
561463,22691,1
561463,22367,3
561463,22898,1
561463,22282,1
561463,20961,1
561463,22567,4
561463,22424,8
561463,22072,4
561463,22844,2
561463,23200,3
561463,23201,2
561463,23202,2
561465,22487,2
561465,48184,1
561465,22981,1
561465,22077,1
561465,22113,1
561465,21784,1
561465,84818,4
561465,21901,48
561465,84912A,2
561465,21468,1
561465,47574A,6
561465,22079,5
561465,21900,48
561465,21899,48
561465,21877,2
561465,23118,1
561465,23176,2
561465,22874,1
561465,22870,1
561465,22362,1
561465,22871,1
561465,22978,2
561465,22361,1
561465,22979,2
561465,22877,1
561465,22869,1
561465,22873,1
561465,22872,1
561465,22876,1
561465,22868,1
561465,22875,3
561465,21259,3
561465,48194,1
561465,22040,25
561466,22436,20
561466,84508B,1
561466,84508A,1
561466,84508C,1
561466,22423,3
561466,22773,6
561466,22720,2
561466,84836,12
561466,82486,2
561466,72802C,6
561466,72802B,6
561467,21462,2
561467,20724,20
561467,20727,10
561467,21754,1
561467,22384,20
561467,20726,20
561467,20728,20
561468,22315,60
561468,22907,24
561468,22666,12
561468,22960,24
561468,22980,12
561468,22961,48
561468,23168,12
561468,21240,30
561468,POST,5
561471,22960,12
561471,22197,48
561471,21212,48
561471,84991,96
561471,84992,48
561471,21985,48
561471,21980,48
561471,22271,12
561471,22750,8
561471,22749,8
561471,23209,20
561471,22384,20
561471,20725,20
561471,84077,48
561471,23300,24
561471,23302,24
561471,21932,20
561471,21936,20
561471,72741,18
561471,22457,12
561470,23035,12
561470,21877,12
561470,22948,24
561470,22759,12
561470,22966,12
561470,22139,3
561470,23233,25
561470,23231,25
561470,22295,12
561470,POST,1
561470,21843,1
561470,23298,3
561470,22904,6
561472,22720,3
561472,23243,4
561472,23198,12
561472,23035,36
561473,23209,10
561473,23207,10
561473,23203,10
561473,23202,10
561473,23201,10
561473,22993,12
561473,22385,10
561473,85152,12
561473,22384,10
561473,22381,10
561473,22379,10
561473,22411,10
561473,22386,10
561473,21931,10
561473,21928,10
561473,21175,12
561473,82582,12
561473,82600,12
561473,20713,10
561473,85014A,4
561473,20711,10
561473,20725,10
561473,85099F,10
561473,20712,10
561473,85099B,20
561474,23310,36
561474,79321,48
561474,84997C,72
561474,20726,100
561474,22384,100
561474,22386,100
561474,23200,100
561474,23201,100
561474,23199,100
561474,21931,100
561474,21930,100
561474,20712,100
561474,20713,100
561474,85099B,100
561474,22355,100
561474,21558,6
561474,22352,6
561474,22356,20
561474,20724,20
561474,22326,5
561474,20719,40
561474,21731,48
561485,20622,4
561485,21179,4
561485,85123A,4
561485,22374,2
561485,84849A,4
561485,22467,6
561485,22475,1
561485,72800E,1
561485,23156,1
561485,23159,1
561485,23154,1
561485,84519A,2
561485,22896,1
561485,22993,2
561485,22604,2
561485,23245,1
561485,22419,1
561485,21090,6
561485,21989,2
561485,22907,1
561485,21084,6
561485,84968F,1
561485,23204,1
561485,23221,1
561485,22494,1
561485,72760B,1
561485,71510,1
561485,22614,1
561485,22685,1
561485,22684,1
561485,22677,1
561485,85199S,1
561485,21718,1
561485,22621,1
561485,22772,1
561485,22805,1
561485,23006,2
561485,22771,3
561485,22997,1
561485,23345,1
561485,23347,1
561485,23346,1
561485,20679,1
561485,20668,24
561485,21452,1
561485,21770,1
561485,47566,2
561485,85099B,1
561485,22386,2
561485,23201,5
561485,22355,3
561485,21137,5
561485,22222,2
561485,22424,2
561485,46000R,1
561485,46000S,7
561485,46000M,2
561488,22379,5
561488,85099B,10
561488,21936,5
561488,20725,10
561488,23203,10
561488,21931,10
561488,22383,10
561488,22534,24
561488,85014A,3
561488,85014B,3
561488,21115,2
561488,22508,4
561488,21411,3
561488,21116,3
561488,20711,10
561488,23199,10
561488,21990,12
561488,22796,2
561488,22464,12
561488,23088,16
561488,84949,6
561488,21770,2
561488,23206,10
561502,23206,10
561502,20727,10
561502,22041,6
561502,23320,12
561502,22581,12
561502,22578,12
561502,23265,12
561502,23263,12
561502,22602,12
561502,22601,12
561502,23344,10
561502,35970,12
561502,23444,1
561502,82001S,8
561502,22960,6
561502,22086,6
561502,23323,12
561502,84947,12
561502,22596,12
561502,23322,18
561502,22030,12
561502,22814,12
561502,22717,12
561502,22983,12
561502,22835,4
561502,22113,4
561502,21479,4
561502,23237,6
561502,23191,12
561502,23196,12
561502,21136,16
561502,84879,16
561502,21259,2
561502,22773,12
561502,22774,12
561502,23035,6
561502,23034,12
561502,22772,12
561502,22805,12
561502,22775,12
561502,85123A,6
561502,84978,12
561502,23092,2
561502,22766,8
561502,22801,4
561502,22800,4
561502,22798,8
561502,21314,8
561502,23028,6
561502,23031,6
561502,23029,6
561502,23032,12
561502,22666,6
561502,22966,12
561502,84991,24
561502,84378,12
561502,22853,6
561502,22852,4
561502,22845,2
561502,22844,2
561502,23168,12
561502,23202,10
561507,22617,3
561507,22544,24
561507,22539,24
561507,22540,24
561507,22489,24
561507,22505,4
561507,21430,4
561507,23241,6
561507,23236,6
561507,23240,6
561507,21918,24
561507,22399,12
561507,23007,2
561507,23010,2
561507,23008,2
561507,22551,12
561507,22556,12
561507,22554,12
561507,22614,24
561507,22180,2
561507,22899,6
561507,23243,4
561507,22720,3
561507,22838,1
561507,20725,10
561507,20726,10
561507,22326,6
561507,21559,6
561507,22328,6
561507,22382,10
561507,22630,12
561507,22631,12
561507,23206,10
561507,23209,10
561507,22423,3
561507,23346,12
561507,23345,12
561507,22131,6
561507,84509A,4
561507,22636,2
561507,22320,3
561507,22727,4
561507,22726,4
561507,22492,36
561507,22652,10
561507,22029,12
561507,22716,12
561507,22969,12
561507,22662,10
561507,22961,12
561507,23245,4
561507,23289,8
561507,23290,8
561507,23291,8
561507,23292,8
561507,23293,8
561507,20837,12
561507,20838,12
561507,20840,12
561507,22099,36
561507,21452,6
561507,22646,12
561507,22644,12
561507,21055,2
561507,22483,6
561507,22530,24
561507,22534,24
561507,22138,3
561507,22139,3
561507,POST,7
561508,47566,20
561511,23322,6
561511,23323,6
561511,23321,12
561511,21926,12
561511,85123A,6
561511,22268,48
561511,22266,64
561511,22269,16
561511,22287,24
561511,21755,3
561511,21754,3
561511,21756,3
561511,22470,12
561512,21922,1
561512,21395,6
561512,21394,6
561512,84596F,8
561512,84596B,8
561512,22427,1
561512,22470,1
561512,22469,1
561512,22894,3
561512,85114C,4
561512,85114B,4
561512,22354,4
561512,21380,2
561512,22386,2
561512,23201,2
561512,21931,1
561512,23203,3
561512,22376,1
561512,22383,2
561512,23207,2
561512,21931,2
561512,85099C,2
561512,22661,1
561512,47590B,2
561512,47590A,1
561512,21187,2
561512,21403,24
561512,21402,24
561512,22981,1
561512,47310M,1
561512,84592,2
561512,22327,1
561512,84596B,1
561512,22453,2
561512,22452,2
561512,22454,2
561512,22993,5
561512,22964,1
561512,23112,1
561512,22617,1
561512,22138,1
561512,22501,1
561514,22654,3
561514,22651,12
561514,85176,12
561514,85178,12
561514,21257,2
561514,22077,12
561514,22624,2
561514,22969,12
561514,22965,6
561514,23198,12
561514,22993,12
561514,22960,6
561514,22666,6
561514,23243,4
561514,22720,3
561514,22149,6
561514,22150,6
561514,20972,12
561514,22569,4
561514,20728,10
561514,22384,10
561514,22489,24
561514,22560,24
561514,21916,24
561517,23322,6
561517,22609,36
561517,22608,36
561517,21232,12
561517,47566,16
561517,84978,12
561517,85099B,20
561517,21928,10
561517,21929,10
561517,22386,20
561517,22411,20
561517,23203,10
561517,85099F,10
561517,23226,24
561517,23228,24
561517,20725,10
561517,22383,10
561517,23206,10
561517,84836,12
561517,23078,24
561517,23076,24
561518,21088,24
561518,21096,24
561518,23166,12
561518,22135,12
561518,84828,12
561518,23294,16
561518,23297,16
561518,23295,8
561518,23293,16
561518,23296,8
561518,21210,12
561518,23306,12
561518,21211,12
561518,22961,12
561518,21090,24
561518,21084,24
561518,23119,12
561518,22139,6
561518,47591D,8
561519,22084,1
561519,23229,1
561519,23242,1
561519,23241,1
561519,22026,12
561519,21509,12
561519,22035,12
561519,22030,12
561519,22974,1
561519,22972,1
561519,23251,1
561519,22600,1
561519,22550,1
561519,22532,1
561519,22536,1
561519,22535,1
561519,22539,1
561519,22546,1
561519,22138,1
561519,23284,1
561519,22954,1
561519,21068,1
561519,21874,1
561519,10133,7
561519,23266,3
561519,21892,1
561519,22596,1
561519,21888,1
561519,21918,1
561519,21791,1
561519,21790,1
561519,22491,1
561519,22489,1
561519,22549,1
561519,22620,1
561519,23318,1
561519,22083,1
561520,22951,4
561520,84692,6
561520,22488,1
561520,21878,1
561520,23309,3
561520,22417,6
561520,23167,1
561520,23294,4
561520,22993,2
561520,22487,1
561521,84984A,2
561521,84984D,2
561521,84944,13
561522,22374,1
561522,22372,1
561522,21625,1
561528,22984,12
561528,21506,12
561528,22028,12
561528,22718,12
561528,22027,12
561528,23231,25
561528,22712,12
561528,23203,100
561528,23174,12
561528,23172,12
561528,23171,12
561528,23170,12
561528,23051,2
561528,23050,2
561528,23049,2
561528,22847,4
561528,22846,4
561529,22083,6
561529,47566,12
561529,21154,10
561529,20914,6
561529,22558,12
561529,21155,6
561529,22667,6
561529,21212,24
561529,21210,12
561529,22467,6
561529,21169,12
561529,23093,8
561529,23110,2
561530,22423,16
561530,23077,200
561531,21932,20
561531,21933,20
561531,23209,10
561531,20728,10
561531,22662,10
561531,23344,100
561531,47566,4
561531,23313,5
561531,22382,10
561531,70007,30
561531,23201,100
561532,22960,72
561532,22993,120
561532,23296,144
561532,23293,144
561533,22729,24
561533,22726,36
561533,22725,24
561533,22467,90
561533,22781,12
561534,23184,4
561534,23549,25
561534,23550,25
561534,22178,12
561534,84970L,12
561534,23120,24
561534,23122,12
561534,84879,8
561534,21136,8
561534,85123A,6
561534,21754,3
561534,82494L,6
561534,82482,6
561534,22488,12
561534,22457,6
561534,23020,1
561534,23338,6
561534,23297,12
561534,21121,24
561534,21124,24
561534,21122,24
561534,23310,36
561534,84077,96
561534,22617,3
561534,23007,3
561534,22139,3
561534,21833,12
561534,22439,24
561534,22436,20
561534,22434,8
561534,23190,12
561534,22138,3
561534,22037,12
561534,21504,12
561534,22029,12
561534,22814,12
561534,23162,4
561535,23014,4
561535,23026,24
561535,23243,4
561535,23162,8
561535,84997B,8
561535,21531,24
561535,21535,24
561535,21533,12
561537,21889,12
561537,22991,12
561537,22623,3
561537,23081,2
561537,23052,2
561537,23050,2
561537,23051,2
561537,22979,12
561537,22980,12
561537,23308,24
561537,23307,24
561537,23337,6
561537,23339,6
561537,47566,50
561537,23342,2
561537,22192,2
561537,22191,2
561542,23108,4
561542,23128,12
561542,22751,48
561542,22570,8
561542,20971,12
561542,22744,6
561542,22150,6
561542,22147,12
561542,22149,6
561542,23076,24
561542,23078,24
561542,22965,6
561542,22961,12
561542,23307,24
561542,23308,24
561542,23239,6
561542,23191,12
561542,23293,12
561542,84755,16
561544,21400,24
561544,21401,24
561544,23310,72
561544,84077,48
561544,22147,12
561544,22149,6
561544,22749,4
561544,23292,8
561544,22349,6
561544,22350,6
561544,22609,36
561544,22608,36
561544,22740,48
561544,22610,36
561544,22418,24
561544,11001,16
561544,22562,12
561544,22563,12
561544,16012,24
561544,16235,60
561544,16236,28
561570,23144,12
561570,48116,2
561570,48194,10
561570,48173C,2
561583,20914,6
561583,22139,3
561583,21787,24
561583,85014B,3
561583,15056BL,3
561583,20679,3
561583,22390,6
561583,22393,6
561583,47503A,12
561583,22169,6
561583,20750,4
561583,21498,25
561583,16161P,25
561583,22329,12
561583,21121,24
561583,22452,12
561583,POST,3
561584,47567B,3
561584,21864,6
561584,20619,6
561584,21865,6
561584,20727,10
561584,20728,10
561584,20725,10
561584,22384,10
561584,23209,10
561584,22469,12
561584,23227,24
561584,23228,24
561584,21524,2
561584,48185,2
561584,48187,2
561584,22147,12
561584,22149,6
561584,22150,6
561585,48187,2
561585,48194,2
561585,48111,2
561585,22558,12
561585,21535,6
561585,21977,24
561585,21975,24
561585,84991,24
561585,23091,3
561592,22215,4
561592,22776,4
561593,23202,10
561593,21175,1
561593,22720,1
561593,47590B,2
561595,22086,24
561595,84832,12
561595,22141,12
561595,22144,12
561595,23267,12
561595,23206,10
561595,20725,10
561595,23209,10
561595,23202,10
561595,23203,10
561595,85099B,10
561595,22741,96
561595,22740,96
561595,23297,12
561595,22993,12
561595,23338,6
561595,23336,6
561595,23337,6
561595,23339,6
561595,23335,6
561595,22725,8
561595,23153,8
561595,22169,4
561595,22170,12
561595,22171,4
561595,85066,6
561595,22112,8
561595,22690,4
561595,48188,4
561597,23175,6
561597,23173,2
561597,23245,4
561597,21210,12
561597,23110,4
561597,22795,4
561600,23204,7
561600,22356,7
561600,22355,7
561600,20728,4
561600,22384,4
561600,20719,7
561600,23205,7
561600,20724,7
561600,23209,4
561600,23206,4
561600,22383,4
561600,23207,4
561600,23208,4
561600,22382,8
561600,23243,2
561600,23244,6
561600,22768,1
561600,22173,2
561600,21900,3
561600,21899,3
561600,21901,3
561600,85123A,3
561600,21380,2
561600,22993,8
561600,20971,3
561600,20972,3
561600,20981,4
561600,20984,4
561600,22898,3
561600,47591D,3
561600,22367,4
561600,21156,2
561600,22197,4
561600,21896,1
561600,21096,6
561600,21683,1
561600,22908,1
561600,22563,1
561600,21174,2
561600,85152,2
561600,22116,2
561600,21905,2
561600,22244,2
561600,22243,3
561600,22293,2
561600,23238,2
561600,23237,2
561600,22279,2
561600,22280,2
561600,22556,1
561600,22587,2
561600,22566,2
561600,84744,3
561600,10133,10
561600,23307,3
561600,22417,3
561600,23308,6
561600,23309,7
561600,21975,2
561600,21977,3
561600,84997D,1
561600,23256,1
561600,22911,1
561600,22671,2
561600,23191,2
561600,21088,6
561600,23078,24
561600,23196,4
561600,23197,2
561600,23198,2
561600,22343,3
561600,22344,3
561600,22346,3
561600,22345,3
561600,23297,3
561600,22961,4
561600,84596B,4
561600,20676,2
561600,20677,2
561600,20675,2
561600,22418,12
561600,23347,2
561600,23345,2
561600,23346,2
561600,23235,2
561600,22667,1
561600,22666,1
561600,22665,1
561600,21034,2
561599,23284,6
561601,23206,10
561601,23207,10
561601,21213,24
561601,84991,24
561601,21212,24
561601,23178,6
561601,22666,6
561601,22993,12
561601,22720,3
561601,23336,6
561601,23339,6
561601,22730,4
561601,22456,3
561601,20974,24
561601,22553,12
561601,20727,10
561601,22630,12
561601,23345,12
561601,23346,12
561601,22629,12
561601,22551,12
561602,21991,12
561603,22077,12
561603,23209,50
561603,23050,4
561603,23051,4
561603,23052,4
561603,23049,4
561603,22720,3
561603,23243,4
561603,23285,8
561603,23286,12
561603,23287,12
561603,23288,12
561605,22558,12
561605,22952,24
561605,21977,24
561605,21213,24
561605,23297,12
561605,23021,4
561605,22961,12
561605,22838,1
561605,22839,1
561605,22840,2
561605,22841,2
561605,22666,6
561605,22965,6
561605,23198,12
561605,22846,1
561605,22847,1
561605,23293,8
561605,23294,8
561605,23296,8
561605,23041,4
561605,23234,6
561605,22144,6
561605,22950,12
561605,22561,12
561605,23044,4
561607,22767,6
561607,22768,6
561607,85066,6
561607,47590B,6
561607,22138,6
561607,22960,12
561607,22607,24
561610,22286,24
561610,22268,48
561610,21179,24
561610,22320,3
561610,22317,6
561610,22090,6
561610,22464,12
561610,23300,12
561610,23301,12
561610,21922,2
561610,22621,12
561610,21088,24
561610,21096,12
561610,23156,12
561610,22418,24
561610,22561,12
561610,22489,24
561610,21705,12
561610,21915,12
561610,22619,4
561610,21889,12
561611,22878,4
561611,22871,2
561611,22868,2
561611,22872,2
561611,22873,2
561611,22876,2
561611,22877,2
561611,22875,2
561611,22874,2
561611,22869,2
561611,22870,2
561611,23336,1
561611,23147,6
561611,21867,4
561611,21865,4
561611,21866,11
561611,21864,11
561611,21260,6
561611,23118,1
561611,84847,5
561611,82483,16
561614,23317,2
561614,23316,2
561614,23315,2
561614,16161P,25
561614,23231,25
561614,23546,25
561614,82494L,18
561614,82482,12
561614,22624,2
561614,22625,2
561614,22627,2
561614,20724,10
561614,23205,10
561614,23201,10
561614,23202,10
561614,23203,10
561614,22411,10
561614,85099B,10
561614,20725,10
561614,23209,10
561614,23241,6
561614,22629,12
561614,23346,12
561614,23345,12
561614,22630,12
561614,23236,6
561614,48187,2
561614,22960,6
561614,22423,3
561614,23342,2
561614,22192,2
561614,22191,2
561614,20749,2
561615,22089,6
561615,22090,6
561615,23014,4
561615,23012,4
561615,23013,4
561615,23289,8
561615,23291,8
561615,23292,8
561615,23290,8
561615,84879,16
561615,22840,4
561615,22178,12
561615,22842,4
561615,22625,2
561615,23252,4
561615,23021,4
561615,23209,10
561615,23240,6
561615,84792,4
561615,23307,24
561615,23308,24
561616,21876,6
561616,22423,2
561616,21755,2
561616,21754,6
561616,84997D,2
561616,84997B,2
561616,84997C,2
561616,22465,12
561616,22464,12
561616,23322,12
561616,22470,12
561616,21714,6
561616,22749,2
561616,22993,4
561616,22662,3
561616,22383,3
561616,23207,3
561616,23208,3
561616,23338,2
561616,23335,2
